,l_xy,n_pts,time
0,1,10,1.026414394378662
1,1,20,0.0004916191101074219
2,1,30,0.0010187625885009766
3,1,40,0.001850128173828125
4,1,50,0.002808094024658203
5,1,60,0.003927469253540039
6,1,70,0.005377292633056641
7,1,80,0.006906270980834961
8,1,90,0.008868932723999023
9,1,100,0.010832548141479492
10,1,110,0.012955665588378906
11,1,120,0.014071226119995117
12,1,130,0.016246557235717773
13,1,140,0.018770933151245117
14,1,150,0.021602153778076172
15,1,160,0.024399518966674805
16,1,170,0.0275270938873291
17,1,180,0.03103160858154297
18,1,190,0.034757137298583984
19,1,200,0.03836512565612793
20,1,210,0.04234719276428223
21,1,220,0.046114444732666016
22,1,230,0.05049633979797363
23,1,240,0.05470895767211914
24,1,250,0.05944466590881348
25,1,260,0.06428861618041992
26,1,270,0.06918907165527344
27,1,280,0.07431697845458984
28,1,290,0.07958531379699707
29,1,300,0.08536696434020996
30,1,310,0.09074068069458008
31,1,320,0.09688830375671387
32,1,330,0.10296201705932617
33,1,340,0.10915040969848633
34,1,350,0.11568760871887207
35,1,360,0.12230896949768066
36,1,370,0.12915849685668945
37,1,380,0.13617229461669922
38,1,390,0.14366793632507324
39,1,400,0.15073156356811523
40,1,410,0.15842628479003906
41,1,420,0.166212797164917
42,1,430,0.1740415096282959
43,1,440,0.18197894096374512
44,1,450,0.19053149223327637
45,1,460,0.19921183586120605
46,1,470,0.20748400688171387
47,1,480,0.21652698516845703
48,1,490,0.2256333827972412
49,1,500,0.23477530479431152
50,1,510,0.24386811256408691
51,1,520,0.25388574600219727
52,1,530,0.26338815689086914
53,1,540,0.27306556701660156
54,1,550,0.28318095207214355
55,1,560,0.29369616508483887
56,1,570,0.3041038513183594
57,1,580,0.31502652168273926
58,1,590,0.32622361183166504
59,1,600,0.3362271785736084
60,1,610,0.34793567657470703
61,1,620,0.35950636863708496
62,1,630,0.3712582588195801
63,1,640,0.38262033462524414
64,1,650,0.3945760726928711
65,1,660,0.406665563583374
66,1,670,0.41936302185058594
67,1,680,0.4313626289367676
68,1,690,0.44380974769592285
69,1,700,0.45683860778808594
70,1,710,0.4701385498046875
71,1,720,0.48299098014831543
72,1,730,0.4962327480316162
73,1,740,0.5096464157104492
74,1,750,0.5237095355987549
75,1,760,0.5370743274688721
76,1,770,0.5522754192352295
77,1,780,0.5656266212463379
78,1,790,0.5797989368438721
79,1,800,0.5944206714630127
80,1,810,0.6089537143707275
81,1,820,0.6245629787445068
82,1,830,0.6403658390045166
83,1,840,0.6545867919921875
84,1,850,0.670172929763794
85,1,860,0.6861138343811035
86,1,870,0.702279806137085
87,1,880,0.7184112071990967
88,1,890,0.7346696853637695
89,1,900,0.7513473033905029
90,1,910,0.7682476043701172
91,1,920,0.7850251197814941
92,1,930,0.8014764785766602
93,1,940,0.8189809322357178
94,1,950,0.8350436687469482
95,1,960,0.8529500961303711
96,1,970,0.8713116645812988
97,1,980,0.8900146484375
98,1,990,0.9066593647003174
99,1,1000,0.9258036613464355
100,1,1010,0.9435403347015381
101,1,1020,0.962531328201294
102,1,1030,0.98122239112854
103,1,1040,1.000598430633545
104,1,1050,1.0187265872955322
105,1,1060,1.038909673690796
106,1,1070,1.0579075813293457
107,1,1080,1.0773589611053467
108,1,1090,1.0971870422363281
109,1,1100,1.1182188987731934
110,1,1110,1.1373803615570068
111,1,1120,1.1579105854034424
112,1,1130,1.178849220275879
113,1,1140,1.1995136737823486
114,1,1150,1.219944715499878
115,1,1160,1.241344928741455
116,1,1170,1.2625975608825684
117,1,1180,1.284205675125122
118,1,1190,1.3069233894348145
119,1,1200,1.3269391059875488
120,1,1210,1.3512890338897705
121,1,1220,1.3721692562103271
122,1,1230,1.3946952819824219
123,1,1240,1.4174888134002686
124,1,1250,1.4406628608703613
125,1,1260,1.4638779163360596
126,1,1270,1.4858930110931396
127,1,1280,1.5096418857574463
128,1,1290,1.5339868068695068
129,1,1300,1.5555872917175293
130,1,1310,1.5801706314086914
131,1,1320,1.604499101638794
132,1,1330,1.6278696060180664
133,1,1340,1.6527197360992432
134,1,1350,1.6777780055999756
135,1,1360,1.702873706817627
136,1,1370,1.7277774810791016
137,1,1380,1.752732753753662
138,1,1390,1.7774364948272705
139,1,1400,1.8397026062011719
140,1,1410,1.9129579067230225
141,1,1420,1.8535621166229248
142,1,1430,1.8805346488952637
143,1,1440,1.9084155559539795
144,1,1450,1.936614990234375
145,1,1460,1.9609086513519287
146,1,1470,1.9869883060455322
147,1,1480,2.0134220123291016
148,1,1490,2.0404062271118164
