,l_xy,n_pts,time
3269,3,340,0.06357812881469727
3270,4,340,0.04948163032531738
3271,5,340,0.04467153549194336
3272,6,340,0.040491580963134766
3273,7,340,0.0362856388092041
3274,8,340,0.03400373458862305
3275,9,340,0.030239105224609375
3276,10,340,0.027368545532226562
3277,11,340,0.025377750396728516
3278,12,340,0.02440810203552246
3279,13,340,0.023273229598999023
3280,14,340,0.022377967834472656
3281,15,340,0.02116560935974121
3282,16,340,0.020426511764526367
3283,17,340,0.019375085830688477
3284,18,340,0.018900156021118164
3285,19,340,0.018453598022460938
3286,20,340,0.018017292022705078
3287,21,340,0.017492055892944336
3288,22,340,0.017058372497558594
3289,23,340,0.016447782516479492
3290,24,340,0.016102313995361328
3291,25,340,0.015571832656860352
3292,26,340,0.01508641242980957
3293,27,340,0.014946222305297852
3294,28,340,0.01429295539855957
3295,29,340,0.014158487319946289
3296,30,340,0.01362752914428711
3297,31,340,0.013545751571655273
3298,32,340,0.013323545455932617
3299,33,340,0.013343334197998047
3300,34,340,0.012939453125
3301,35,340,0.012663125991821289
3302,36,340,0.012377262115478516
3303,37,340,0.012257814407348633
3304,38,340,0.012019634246826172
3305,39,340,0.011885881423950195
3306,40,340,0.011699914932250977
3307,41,340,0.01151728630065918
3308,42,340,0.011233329772949219
3309,43,340,0.011047124862670898
3310,44,340,0.010891199111938477
3311,45,340,0.0107879638671875
3312,46,340,0.010766744613647461
3313,47,340,0.01070261001586914
3314,48,340,0.010564804077148438
3315,49,340,0.010436058044433594
3316,50,340,0.010353803634643555
3317,51,340,0.010206460952758789
3318,52,340,0.01015925407409668
3319,53,340,0.00994873046875
3320,54,340,0.009961366653442383
3321,55,340,0.009866714477539062
3322,56,340,0.00963592529296875
3323,57,340,0.009659767150878906
3324,58,340,0.009607076644897461
3325,59,340,0.009411811828613281
3326,60,340,0.009196043014526367
3327,61,340,0.009297847747802734
3328,62,340,0.009166955947875977
3329,63,340,0.009119510650634766
3330,64,340,0.009205341339111328
3331,65,340,0.009125471115112305
3332,66,340,0.008978605270385742
3333,67,340,0.008813619613647461
3334,68,340,0.008858203887939453
3335,69,340,0.008842945098876953
3336,70,340,0.008784770965576172
3337,71,340,0.008232593536376953
3338,72,340,0.008721590042114258
3339,73,340,0.00865316390991211
3340,74,340,0.008608341217041016
3341,75,340,0.008379936218261719
3342,76,340,0.008408546447753906
3343,77,340,0.008428812026977539
3344,78,340,0.008379220962524414
3345,79,340,0.008259773254394531
3346,80,340,0.008227825164794922
3347,81,340,0.008171319961547852
3348,82,340,0.007882118225097656
3349,83,340,0.008032083511352539
3350,84,340,0.007967233657836914
3351,85,340,0.007879257202148438
