,l_xy,n_pts,time
0,1,10,490182.5866699219
1,2,10,3714.047908782959
2,3,10,3499.0079402923584
3,4,10,2678.783893585205
4,5,10,2462.7199172973633
5,6,10,2001.9199848175049
6,7,10,1847.2959995269775
7,8,10,1708.0320119857788
8,9,10,1488.8960123062134
9,10,10,1329.15198802948
10,11,10,933.8880181312561
11,12,10,873.4719753265381
12,13,10,809.984028339386
13,14,10,782.3359966278076
14,15,10,687.1039867401123
15,16,10,641.0239934921265
16,17,10,630.7839751243591
17,18,10,568.3199763298035
18,19,10,570.3679919242859
19,20,10,497.6640045642853
20,21,10,500.7359981536865
21,22,10,477.183997631073
22,23,10,452.60798931121826
23,24,10,501.76000595092773
24,25,10,449.535995721817
25,26,10,497.6640045642853
26,27,10,444.41598653793335
27,28,10,450.5600035190582
28,29,10,382.9759955406189
29,30,10,427.0080029964447
30,31,10,373.76001477241516
31,32,10,384.0000033378601
32,33,10,329.72800731658936
33,34,10,351.23199224472046
34,35,10,335.87199449539185
35,36,10,300.03198981285095
36,37,10,324.6079981327057
37,38,10,342.0160114765167
38,39,10,346.1120128631592
39,40,10,312.3199939727783
40,41,10,271.36000990867615
41,42,10,290.8160090446472
42,43,10,287.7439856529236
43,44,10,245.7599937915802
44,45,10,250.88000297546387
45,46,10,257.02399015426636
46,47,10,245.7599937915802
47,48,10,253.9519965648651
48,49,10,262.14399933815
49,50,10,241.66400730609894
50,51,10,282.6240062713623
51,52,10,250.88000297546387
52,53,10,241.66400730609894
53,54,10,239.6160066127777
54,55,10,305.1519989967346
55,56,10,223.23200106620789
56,57,10,205.82400262355804
57,58,10,222.20799326896667
58,59,10,224.2559939622879
59,60,10,210.94399690628052
60,61,10,180.2240014076233
61,62,10,204.79999482631683
62,63,10,200.70399343967438
63,64,10,250.88000297546387
64,65,10,195.5839991569519
65,66,10,196.60800695419312
66,67,10,215.03999829292297
67,68,10,222.20799326896667
68,69,10,209.9200040102005
69,70,10,207.87200331687927
70,71,10,249.85599517822266
71,72,10,177.15199291706085
72,73,10,190.46400487422943
73,74,10,191.48799777030945
74,75,10,187.391996383667
75,76,10,187.391996383667
76,77,10,212.99199759960175
77,78,10,200.70399343967438
78,79,10,195.5839991569519
79,80,10,171.00800573825836
80,81,10,164.86400365829468
81,82,10,163.83999586105347
82,83,10,240.63999950885773
83,84,10,188.4160041809082
84,85,10,165.8879965543747
85,86,10,171.00800573825836
86,87,10,165.8879965543747
87,88,10,160.76800227165222
88,89,10,166.9120043516159
89,90,10,150.52799880504608
90,91,10,178.17600071430206
91,92,10,166.9120043516159
92,93,10,175.10400712490082
93,94,10,166.9120043516159
94,95,10,159.743994474411
95,96,10,184.32000279426575
96,97,10,163.83999586105347
97,98,10,151.5520066022873
98,99,10,153.60000729560852
99,1,20,17085.248947143555
100,2,20,13499.360084533691
101,3,20,10736.767768859863
102,4,20,8996.831893920898
