,l_xy,n_pts,time
3086,18,320,0.0077359676361083984
3087,19,320,0.0075647830963134766
3088,20,320,0.006706953048706055
3089,21,320,0.006455898284912109
3090,22,320,0.006532192230224609
3091,23,320,0.006682157516479492
3092,24,320,0.006114006042480469
3093,25,320,0.006084918975830078
3094,26,320,0.00621795654296875
3095,27,320,0.005712985992431641
3096,28,320,0.005027055740356445
3097,29,320,0.005655050277709961
3098,30,320,0.004729032516479492
3099,31,320,0.004935264587402344
3100,32,320,0.011008977890014648
3101,33,320,0.004589080810546875
3102,34,320,0.004295825958251953
3103,35,320,0.004747867584228516
3104,36,320,0.011067867279052734
3105,37,320,0.003985881805419922
3106,38,320,0.004526853561401367
3107,39,320,0.0040090084075927734
3108,40,320,0.004763126373291016
3109,41,320,0.0046918392181396484
3110,42,320,0.0038118362426757812
3111,43,320,0.004455089569091797
3112,44,320,0.0037539005279541016
3113,45,320,0.0036699771881103516
3114,46,320,0.004366159439086914
3115,47,320,0.004231929779052734
3116,48,320,0.0034322738647460938
3117,49,320,0.004354000091552734
3118,50,320,0.004133939743041992
3119,51,320,0.003245830535888672
3120,52,320,0.003253936767578125
3121,53,320,0.0032160282135009766
3122,54,320,0.0032258033752441406
3123,55,320,0.003083944320678711
3124,56,320,0.003943920135498047
3125,57,320,0.0030069351196289062
3126,58,320,0.0034780502319335938
3127,59,320,0.011152982711791992
3128,60,320,0.0038318634033203125
3129,61,320,0.0030357837677001953
3130,62,320,0.0038537979125976562
3131,63,320,0.012108087539672852
3132,64,320,0.009803056716918945
3133,65,320,0.006738185882568359
3134,66,320,0.007971048355102539
3135,67,320,0.009302854537963867
3136,68,320,0.004842996597290039
3137,69,320,0.006258964538574219
3138,70,320,0.01518702507019043
3139,71,320,0.0047380924224853516
3140,72,320,0.0033600330352783203
3141,73,320,0.003554821014404297
3142,74,320,0.0036630630493164062
3143,75,320,0.006479740142822266
3144,76,320,0.005460023880004883
3145,77,320,0.006137847900390625
3146,78,320,0.004492998123168945
3147,79,320,0.0051479339599609375
3148,80,320,0.004820108413696289
3149,81,320,0.0029430389404296875
3150,82,320,0.009674549102783203
3151,83,320,0.002613067626953125
3152,84,320,0.002438068389892578
3153,85,320,0.003665924072265625
3154,86,320,0.0024869441986083984
3155,87,320,0.0030269622802734375
3156,88,320,0.0029959678649902344
3157,89,320,0.0028438568115234375
3158,90,320,0.003323078155517578
3159,91,320,0.002525806427001953
3160,92,320,0.002810239791870117
3161,93,320,0.002454042434692383
3162,94,320,0.0027129650115966797
3163,95,320,0.0025489330291748047
3164,96,320,0.002750396728515625
3165,97,320,0.0024268627166748047
3166,98,320,0.0026578903198242188
3167,99,320,0.0024940967559814453
3168,1,330,0.03141307830810547
3169,2,330,0.02660393714904785
3170,3,330,0.02169489860534668
3171,4,330,0.01913309097290039
3172,5,330,0.014733076095581055
3173,6,330,0.015448808670043945
3174,7,330,0.013780832290649414
3175,8,330,0.012691974639892578
3176,9,330,0.011657953262329102
3177,10,330,0.011466026306152344
3178,11,330,0.010833740234375
3179,12,330,0.010854005813598633
3180,13,330,0.010369062423706055
3181,14,330,0.010571002960205078
3182,15,330,0.009810924530029297
3183,16,330,0.009748220443725586
3184,17,330,0.008830070495605469
3185,18,330,0.008561849594116211
3186,19,330,0.008795976638793945
3187,20,330,0.007584095001220703
3188,21,330,0.008062124252319336
3189,22,330,0.00883793830871582
3190,23,330,0.006713151931762695
3191,24,330,0.007539033889770508
3192,25,330,0.0071620941162109375
3193,26,330,0.006716251373291016
3194,27,330,0.006036996841430664
3195,28,330,0.005898952484130859
3196,29,330,0.006215095520019531
3197,30,330,0.0069921016693115234
3198,31,330,0.007005214691162109
3199,32,330,0.007174015045166016
3200,33,330,0.0052721500396728516
3201,34,330,0.005383968353271484
3202,35,330,0.0056438446044921875
3203,36,330,0.006821155548095703
3204,37,330,0.007064104080200195
3205,38,330,0.005284786224365234
3206,39,330,0.005193948745727539
3207,40,330,0.005381107330322266
3208,41,330,0.005185604095458984
3209,42,330,0.004606008529663086
3210,43,330,0.00476384162902832
3211,44,330,0.005888938903808594
3212,45,330,0.008043766021728516
3213,46,330,0.009744882583618164
3214,47,330,0.011132955551147461
3215,48,330,0.008321046829223633
3216,49,330,0.0077741146087646484
3217,50,330,0.008105278015136719
3218,51,330,0.00595402717590332
3219,52,330,0.0057299137115478516
3220,53,330,0.0057239532470703125
3221,54,330,0.005715847015380859
3222,55,330,0.00656580924987793
3223,56,330,0.004297971725463867
3224,57,330,0.0042171478271484375
3225,58,330,0.004414081573486328
3226,59,330,0.0037529468536376953
3227,60,330,0.0046389102935791016
3228,61,330,0.003696918487548828
3229,62,330,0.006101131439208984
3230,63,330,0.006001710891723633
3231,64,330,0.008543968200683594
3232,65,330,0.009664058685302734
3233,66,330,0.0057239532470703125
3234,67,330,0.006411075592041016
3235,68,330,0.006005048751831055
3236,69,330,0.006062984466552734
3237,70,330,0.0058329105377197266
3238,71,330,0.005914926528930664
3239,72,330,0.0058498382568359375
3240,73,330,0.004344940185546875
3241,74,330,0.004521846771240234
3242,75,330,0.004065752029418945
3243,76,330,0.0036962032318115234
3244,77,330,0.0036420822143554688
3245,78,330,0.003053903579711914
3246,79,330,0.003935813903808594
3247,80,330,0.004281044006347656
3248,81,330,0.004538774490356445
3249,82,330,0.0028791427612304688
3250,83,330,0.003301858901977539
3251,84,330,0.003437042236328125
3252,85,330,0.0034160614013671875
3253,86,330,0.0034589767456054688
3254,87,330,0.004939079284667969
3255,88,330,0.003743886947631836
3256,89,330,0.005057096481323242
3257,90,330,0.007790803909301758
3258,91,330,0.01175689697265625
3259,92,330,0.03520989418029785
3260,93,330,0.03037428855895996
3261,94,330,0.024012088775634766
3262,95,330,0.011931896209716797
3263,96,330,0.005527019500732422
3264,97,330,0.004742860794067383
3265,98,330,0.0031371116638183594
3266,99,330,0.003468036651611328
3267,1,340,0.05057168006896973
3268,2,340,0.025399208068847656
3269,3,340,0.022977828979492188
3270,4,340,0.02344799041748047
3271,5,340,0.021587133407592773
3272,6,340,0.016199111938476562
3273,7,340,0.013789176940917969
3274,8,340,0.01411294937133789
3275,9,340,0.013282060623168945
3276,10,340,0.012908220291137695
3277,11,340,0.015263080596923828
3278,12,340,0.01939082145690918
3279,13,340,0.01473689079284668
3280,14,340,0.027215003967285156
3281,15,340,0.019490957260131836
3282,16,340,0.020779132843017578
3283,17,340,0.02996993064880371
3284,18,340,0.017679214477539062
3285,19,340,0.019295930862426758
3286,20,340,0.015491962432861328
3287,21,340,0.01218104362487793
3288,22,340,0.012915849685668945
3289,23,340,0.008862972259521484
3290,24,340,0.008248090744018555
3291,25,340,0.011578083038330078
3292,26,340,0.007658958435058594
3293,27,340,0.00758814811706543
3294,28,340,0.008431196212768555
3295,29,340,0.008220911026000977
3296,30,340,0.007704019546508789
3297,31,340,0.007828950881958008
3298,32,340,0.00854802131652832
3299,33,340,0.005552768707275391
3300,34,340,0.006894826889038086
3301,35,340,0.0060651302337646484
3302,36,340,0.006451845169067383
3303,37,340,0.006395816802978516
3304,38,340,0.00611114501953125
3305,39,340,0.005552053451538086
3306,40,340,0.0049877166748046875
3307,41,340,0.008340120315551758
3308,42,340,0.00687408447265625
3309,43,340,0.005753040313720703
3310,44,340,0.0049591064453125
3311,45,340,0.004030942916870117
3312,46,340,0.004908084869384766
3313,47,340,0.004506111145019531
3314,48,340,0.0048940181732177734
3315,49,340,0.004950761795043945
3316,50,340,0.004812955856323242
3317,51,340,0.0037958621978759766
3318,52,340,0.00484013557434082
3319,53,340,0.005169868469238281
3320,54,340,0.005045890808105469
3321,55,340,0.006665229797363281
3322,56,340,0.00460505485534668
3323,57,340,0.004519939422607422
3324,58,340,0.0045621395111083984
3325,59,340,0.0044689178466796875
3326,60,340,0.004467964172363281
3327,61,340,0.00513911247253418
3328,62,340,0.004053354263305664
3329,63,340,0.003257274627685547
3330,64,340,0.0036058425903320312
3331,65,340,0.003309011459350586
3332,66,340,0.004415988922119141
3333,67,340,0.005594730377197266
3334,68,340,0.004958391189575195
3335,69,340,0.004015207290649414
3336,70,340,0.004022836685180664
3337,71,340,0.0037631988525390625
3338,72,340,0.003994941711425781
3339,73,340,0.004127979278564453
3340,74,340,0.003932952880859375
3341,75,340,0.0040378570556640625
3342,76,340,0.0036330223083496094
3343,77,340,0.00398707389831543
3344,78,340,0.0030357837677001953
3345,79,340,0.006233930587768555
3346,80,340,0.004080295562744141
3347,81,340,0.003875732421875
3348,82,340,0.006398916244506836
3349,83,340,0.003973960876464844
3350,84,340,0.0038890838623046875
3351,85,340,0.0050449371337890625
3352,86,340,0.0039141178131103516
3353,87,340,0.004258871078491211
3354,88,340,0.0037488937377929688
3355,89,340,0.0036847591400146484
3356,90,340,0.004002094268798828
3357,91,340,0.003638029098510742
3358,92,340,0.0030782222747802734
3359,93,340,0.0028028488159179688
3360,94,340,0.0033330917358398438
3361,95,340,0.0030961036682128906
3362,96,340,0.003952980041503906
3363,97,340,0.0042569637298583984
3364,98,340,0.002961874008178711
3365,99,340,0.0029480457305908203
3366,1,350,0.03357195854187012
3367,2,350,0.032408952713012695
3368,3,350,0.029334068298339844
3369,4,350,0.03204202651977539
3370,5,350,0.02511906623840332
3371,6,350,0.0231170654296875
3372,7,350,0.022261619567871094
3373,8,350,0.018780946731567383
3374,9,350,0.024910926818847656
3375,10,350,0.017145156860351562
3376,11,350,0.012309074401855469
3377,12,350,0.01258707046508789
3378,13,350,0.012810945510864258
3379,14,350,0.010847091674804688
3380,15,350,0.010642051696777344
3381,16,350,0.010434150695800781
3382,17,350,0.010287046432495117
3383,18,350,0.008552789688110352
3384,19,350,0.008224010467529297
3385,20,350,0.008137941360473633
3386,21,350,0.0076367855072021484
3387,22,350,0.01093602180480957
3388,23,350,0.007462978363037109
3389,24,350,0.008095264434814453
3390,25,350,0.008317947387695312
3391,26,350,0.0070307254791259766
3392,27,350,0.006928920745849609
3393,28,350,0.006340980529785156
3394,29,350,0.006515026092529297
3395,30,350,0.0068132877349853516
3396,31,350,0.008440971374511719
3397,32,350,0.0064198970794677734
3398,33,350,0.0063838958740234375
3399,34,350,0.006447792053222656
3400,35,350,0.011805295944213867
3401,36,350,0.006287813186645508
3402,37,350,0.00601506233215332
3403,38,350,0.005912065505981445
3404,39,350,0.005930900573730469
3405,40,350,0.009393930435180664
3406,41,350,0.0056722164154052734
3407,42,350,0.00680088996887207
3408,43,350,0.009765148162841797
3409,44,350,0.0060291290283203125
3410,45,350,0.008026123046875
3411,46,350,0.006734132766723633
3412,47,350,0.00648188591003418
3413,48,350,0.009894847869873047
3414,49,350,0.00951385498046875
3415,50,350,0.00947713851928711
3416,51,350,0.005635738372802734
3417,52,350,0.00767207145690918
3418,53,350,0.00613713264465332
3419,54,350,0.006922006607055664
3420,55,350,0.008522987365722656
3421,56,350,0.012452840805053711
3422,57,350,0.005479097366333008
3423,58,350,0.0041086673736572266
3424,59,350,0.0049207210540771484
3425,60,350,0.00432896614074707
3426,61,350,0.00426793098449707
3427,62,350,0.004147052764892578
3428,63,350,0.004185914993286133
3429,64,350,0.004360198974609375
3430,65,350,0.003587007522583008
3431,66,350,0.0036432743072509766
3432,67,350,0.00457000732421875
3433,68,350,0.004489898681640625
3434,69,350,0.004861116409301758
3435,70,350,0.007309913635253906
3436,71,350,0.006670951843261719
3437,72,350,0.007318019866943359
3438,73,350,0.009180784225463867
3439,74,350,0.007200002670288086
3440,75,350,0.009191274642944336
3441,76,350,0.007966995239257812
3442,77,350,0.008408784866333008
3443,78,350,0.00765681266784668
3444,79,350,0.004279136657714844
3445,80,350,0.005383014678955078
3446,81,350,0.004800081253051758
3447,82,350,0.003634214401245117
3448,83,350,0.004289150238037109
3449,84,350,0.004307985305786133
3450,85,350,0.004286050796508789
3451,86,350,0.00426173210144043
3452,87,350,0.003632783889770508
3453,88,350,0.004126071929931641
3454,89,350,0.0056531429290771484
3455,90,350,0.006422758102416992
3456,91,350,0.004405975341796875
3457,92,350,0.004024982452392578
3458,93,350,0.003081083297729492
3459,94,350,0.003983020782470703
3460,95,350,0.003326892852783203
3461,96,350,0.0037212371826171875
3462,97,350,0.003162860870361328
3463,98,350,0.0033490657806396484
3464,99,350,0.003143787384033203
3465,1,360,0.041216135025024414
3466,2,360,0.03470420837402344
3467,3,360,0.04417991638183594
3468,4,360,0.027191877365112305
3469,5,360,0.029214859008789062
3470,6,360,0.023324251174926758
3471,7,360,0.02884197235107422
3472,8,360,0.019814014434814453
3473,9,360,0.02104496955871582
3474,10,360,0.02448582649230957
3475,11,360,0.01811504364013672
3476,12,360,0.013966083526611328
3477,13,360,0.012295246124267578
3478,14,360,0.01403188705444336
3479,15,360,0.012508869171142578
3480,16,360,0.01082921028137207
3481,17,360,0.00989222526550293
3482,18,360,0.01048898696899414
3483,19,360,0.009778022766113281
3484,20,360,0.013157129287719727
3485,21,360,0.008636951446533203
3486,22,360,0.008371114730834961
3487,23,360,0.007587909698486328
3488,24,360,0.008620977401733398
3489,25,360,0.007467985153198242
3490,26,360,0.009054183959960938
3491,27,360,0.008449077606201172
3492,28,360,0.0070438385009765625
3493,29,360,0.00635075569152832
3494,30,360,0.007252216339111328
3495,31,360,0.0063629150390625
3496,32,360,0.0072519779205322266
3497,33,360,0.006983280181884766
3498,34,360,0.00990605354309082
3499,35,360,0.0061588287353515625
3500,36,360,0.006669759750366211
3501,37,360,0.0066890716552734375
3502,38,360,0.0062427520751953125
3503,39,360,0.005545377731323242
3504,40,360,0.005041837692260742
3505,41,360,0.005954742431640625
3506,42,360,0.005938053131103516
3507,43,360,0.0060977935791015625
3508,44,360,0.004908084869384766
3509,45,360,0.008898019790649414
3510,46,360,0.0048940181732177734
3511,47,360,0.005505800247192383
3512,48,360,0.004681110382080078
3513,49,360,0.005098104476928711
3514,50,360,0.005427837371826172
3515,51,360,0.004358768463134766
3516,52,360,0.004103899002075195
3517,53,360,0.005527973175048828
3518,54,360,0.0041010379791259766
3519,55,360,0.005122184753417969
3520,56,360,0.005694866180419922
3521,57,360,0.008265972137451172
3522,58,360,0.004106998443603516
3523,59,360,0.005182027816772461
3524,60,360,0.004929065704345703
3525,61,360,0.004565000534057617
3526,62,360,0.00469207763671875
3527,63,360,0.004681110382080078
3528,64,360,0.0035369396209716797
3529,65,360,0.004688262939453125
3530,66,360,0.003631114959716797
3531,67,360,0.004585981369018555
3532,68,360,0.004572868347167969
3533,69,360,0.003968000411987305
3534,70,360,0.0036051273345947266
3535,71,360,0.005892038345336914
3536,72,360,0.013583183288574219
3537,73,360,0.003511190414428711
3538,74,360,0.003873109817504883
3539,75,360,0.006131887435913086
3540,76,360,0.045678138732910156
3541,77,360,0.009871721267700195
3542,78,360,0.00579833984375
3543,79,360,0.006159782409667969
3544,80,360,0.010626077651977539
3545,81,360,0.0065348148345947266
